Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Oman,OMN,2016,"PIRLS: Mean performance on the reading scale, total",LO.PIRLS.REA,418
Oman,OMN,2011,"PIRLS: Mean performance on the reading scale, total",LO.PIRLS.REA,390.797524789606
Oman,OMN,2016,PIRLS: Fourth grade students reaching the advanced international benchmark in reading achievement (%),LO.PIRLS.REA.ADV,2
Oman,OMN,2011,PIRLS: Fourth grade students reaching the advanced international benchmark in reading achievement (%),LO.PIRLS.REA.ADV,0
Oman,OMN,2016,PIRLS: Fourth grade students who did not reach the low international benchmark in reading achievement (%),LO.PIRLS.REA.BL,41
Oman,OMN,2011,PIRLS: Fourth grade students who did not reach the low international benchmark in reading achievement (%),LO.PIRLS.REA.BL,52.5784057657778
Oman,OMN,2016,"PIRLS: Mean performance on the reading scale, female",LO.PIRLS.REA.FE,442
Oman,OMN,2011,"PIRLS: Mean performance on the reading scale, female",LO.PIRLS.REA.FE,411.070583679238
Oman,OMN,2016,PIRLS: Fourth grade students reaching the high international benchmark in reading achievement (%),LO.PIRLS.REA.HI,10
Oman,OMN,2011,PIRLS: Fourth grade students reaching the high international benchmark in reading achievement (%),LO.PIRLS.REA.HI,4.73318432077694
Oman,OMN,2016,PIRLS: Fourth grade students reaching the intermediate international benchmark in reading achievement (%),LO.PIRLS.REA.INT,32
Oman,OMN,2011,PIRLS: Fourth grade students reaching the intermediate international benchmark in reading achievement (%),LO.PIRLS.REA.INT,21.0859357317052
Oman,OMN,2016,PIRLS: Fourth grade students reaching the low international benchmark in reading achievement (%),LO.PIRLS.REA.LOW,59
Oman,OMN,2011,PIRLS: Fourth grade students reaching the low international benchmark in reading achievement (%),LO.PIRLS.REA.LOW,47.4215942342222
Oman,OMN,2016,"PIRLS: Mean performance on the reading scale, male",LO.PIRLS.REA.MA,395
Oman,OMN,2011,"PIRLS: Mean performance on the reading scale, male",LO.PIRLS.REA.MA,371.199339381282
Oman,OMN,2015,"TIMSS: Mean performance on the mathematics scale for fourth grade students, total",LO.TIMSS.MAT4,425
Oman,OMN,2011,"TIMSS: Mean performance on the mathematics scale for fourth grade students, total",LO.TIMSS.MAT4,385
Oman,OMN,2015,TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV,2
Oman,OMN,2011,TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV,1
Oman,OMN,2015,TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL,14
Oman,OMN,2011,TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL,53.9246061458304
