Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary,HH.MICS.GAR.456,22.2955449690256
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Female,HH.MICS.GAR.456.F,25.5336164182004
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Male,HH.MICS.GAR.456.M,19.024435157406
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Quintile 1,HH.MICS.GAR.456.Q1,5.46278456848217
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Quintile 2,HH.MICS.GAR.456.Q2,13.7289554280783
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Quintile 3,HH.MICS.GAR.456.Q3,19.363465293031
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Quintile 4,HH.MICS.GAR.456.Q4,23.6236780515071
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Quintile 5,HH.MICS.GAR.456.Q5,35.0093590251921
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Rural,HH.MICS.GAR.456.R,12.0934488151078
Belarus,BLR,2005,MICS: Gross attendance rate. Post Secondary. Urban,HH.MICS.GAR.456.U,25.664644683223
Belarus,BLR,2005,MICS: Net attendance rate. Primary,HH.MICS.NAR.1,93.5407424975289
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Female,HH.MICS.NAR.1.F,93.5896786614798
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Male,HH.MICS.NAR.1.M,93.4890182352993
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Quintile 1,HH.MICS.NAR.1.Q1,95.3726324712555
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Quintile 2,HH.MICS.NAR.1.Q2,92.4530111020728
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Quintile 3,HH.MICS.NAR.1.Q3,94.0496807774625
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Quintile 4,HH.MICS.NAR.1.Q4,93.3794395613348
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Quintile 5,HH.MICS.NAR.1.Q5,92.1090525066163
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Rural,HH.MICS.NAR.1.R,95.7317746632187
Belarus,BLR,2005,MICS: Net attendance rate. Primary. Urban,HH.MICS.NAR.1.U,92.0654143861907
Belarus,BLR,2005,MICS: Net attendance rate. Secondary,HH.MICS.NAR.23,92.4676581516387
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Female,HH.MICS.NAR.23.F,94.5017744323008
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Male,HH.MICS.NAR.23.M,90.5719690918507
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Quintile 1,HH.MICS.NAR.23.Q1,93.941748118059
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Quintile 2,HH.MICS.NAR.23.Q2,93.224105045379
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Quintile 3,HH.MICS.NAR.23.Q3,93.4568070155408
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Quintile 4,HH.MICS.NAR.23.Q4,93.2846207989132
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Quintile 5,HH.MICS.NAR.23.Q5,88.2447533816076
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Rural,HH.MICS.NAR.23.R,94.3151260517912
Belarus,BLR,2005,MICS: Net attendance rate. Secondary. Urban,HH.MICS.NAR.23.U,91.4093437716764
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary,HH.MICS.OOS.1,6.37570863899137
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Female,HH.MICS.OOS.1.F,6.24772715462592
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Male,HH.MICS.OOS.1.M,6.51098176470073
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Quintile 1,HH.MICS.OOS.1.Q1,4.23497083952244
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Quintile 2,HH.MICS.OOS.1.Q2,7.54698889792718
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Quintile 3,HH.MICS.OOS.1.Q3,5.95031922253747
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Quintile 4,HH.MICS.OOS.1.Q4,6.62056043866523
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Quintile 5,HH.MICS.OOS.1.Q5,7.89094749338369
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Rural,HH.MICS.OOS.1.R,4.06059678832581
Belarus,BLR,2005,MICS: Proportion of out-of-school. Primary. Urban,HH.MICS.OOS.1.U,7.93458561380931
Belarus,BLR,2005,MICS: Primary completion rate,HH.MICS.PCR,103.677687390147
Belarus,BLR,2005,MICS: Primary completion rate. Female,HH.MICS.PCR.F,102.571327245914
Belarus,BLR,2005,MICS: Primary completion rate. Male,HH.MICS.PCR.M,104.667372805431
Belarus,BLR,2005,MICS: Primary completion rate. Quintile 1,HH.MICS.PCR.Q1,98.4691364952499
Belarus,BLR,2005,MICS: Primary completion rate. Quintile 2,HH.MICS.PCR.Q2,93.9191036521086
Belarus,BLR,2005,MICS: Primary completion rate. Quintile 3,HH.MICS.PCR.Q3,115.428766079111
Belarus,BLR,2005,MICS: Primary completion rate. Quintile 4,HH.MICS.PCR.Q4,112.1796962885
Belarus,BLR,2005,MICS: Primary completion rate. Quintile 5,HH.MICS.PCR.Q5,97.4735383558065
Belarus,BLR,2005,MICS: Primary completion rate. Rural,HH.MICS.PCR.R,101.385092423555
Belarus,BLR,2005,MICS: Primary completion rate. Urban,HH.MICS.PCR.U,105.302595263025
Belarus,BLR,2005,MICS: Secondary completion rate,HH.MICS.SCR,84.6643802247428
Belarus,BLR,2005,MICS: Secondary completion rate. Female,HH.MICS.SCR.F,90.833345581017
Belarus,BLR,2005,MICS: Secondary completion rate. Male,HH.MICS.SCR.M,79.1101769345738
Belarus,BLR,2005,MICS: Secondary completion rate. Quintile 1,HH.MICS.SCR.Q1,94.2807787199096
Belarus,BLR,2005,MICS: Secondary completion rate. Quintile 2,HH.MICS.SCR.Q2,88.0252303432997
Belarus,BLR,2005,MICS: Secondary completion rate. Quintile 3,HH.MICS.SCR.Q3,109.546822292107
Belarus,BLR,2005,MICS: Secondary completion rate. Quintile 4,HH.MICS.SCR.Q4,68.6636911025521
Belarus,BLR,2005,MICS: Secondary completion rate. Quintile 5,HH.MICS.SCR.Q5,67.4117139505731
Belarus,BLR,2005,MICS: Secondary completion rate. Rural,HH.MICS.SCR.R,95.9774259151546
Belarus,BLR,2005,MICS: Secondary completion rate. Urban,HH.MICS.SCR.U,78.989345623536
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19,HH.MICS.YRS.1519,12.9740337478444
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Female,HH.MICS.YRS.1519.F,12.9735080127042
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Male,HH.MICS.YRS.1519.M,12.974571871037
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Quintile 1,HH.MICS.YRS.1519.Q1,13.1552606961975
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Quintile 2,HH.MICS.YRS.1519.Q2,13.2186740470642
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Quintile 3,HH.MICS.YRS.1519.Q3,12.9866988438141
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Quintile 4,HH.MICS.YRS.1519.Q4,12.9677538500207
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Quintile 5,HH.MICS.YRS.1519.Q5,12.6987474369617
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Rural,HH.MICS.YRS.1519.R,13.2307932444569
Belarus,BLR,2005,MICS: Average years of schooling by age group. Age 15-19. Urban,HH.MICS.YRS.1519.U,12.8646439440008
Belarus,BLR,2005,MICS: Gini coefficient of average years of schooling. Age 15+,HH.MICS.YRS.15UP.GIN,56.6969828599524
Belarus,BLR,2005,MICS: Gini coefficient of average years of schooling. Age 15+. Female,HH.MICS.YRS.15UP.GIN.F,57.5059868033326
Belarus,BLR,2005,MICS: Gini coefficient of average years of schooling. Age 15+. Male,HH.MICS.YRS.15UP.GIN.M,55.6633539918165
Belarus,BLR,2005,MICS: Gini coefficient of average years of schooling. Age 15+. Rural,HH.MICS.YRS.15UP.GIN.R,62.9064895504713
